,latitude,longitude,price,minimum_nights,number_of_reviews,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
35675,40.85035,-73.9325,80,2,28,41,0,0,1,0,0,1,0,0
35676,40.68616,-73.97206,115,2,4,95,0,1,0,0,0,1,0,0
35677,40.682359999999996,-73.90765,45,1,30,327,0,1,0,0,0,0,1,0
35678,40.70874,-73.95237,63,5,24,7,0,1,0,0,0,0,1,0
35679,40.68235,-73.90602,47,2,30,303,0,1,0,0,0,0,1,0
35680,40.73142,-74.00275,300,2,2,14,0,0,1,0,0,1,0,0
35681,40.75278,-73.97107,169,30,5,280,0,0,1,0,0,1,0,0
35682,40.59752,-73.76337,50,1,18,71,0,0,0,1,0,0,1,0
35683,40.71392,-73.94034,274,3,3,0,0,1,0,0,0,0,1,0
35684,40.68786,-73.93252,110,1,20,19,0,1,0,0,0,1,0,0
35685,40.70438,-74.01708,263,30,1,327,0,0,1,0,0,1,0,0
35686,40.799929999999996,-73.95485,75,14,4,66,0,0,1,0,0,0,1,0
35687,40.727779999999996,-73.98747,250,31,1,156,0,0,1,0,0,1,0,0
35688,40.67783,-73.76637,83,2,2,26,0,0,0,1,0,0,1,0
35689,40.74299,-73.99776999999999,225,2,11,0,0,0,1,0,0,1,0,0
35690,40.67597,-73.94856999999999,175,4,3,0,0,1,0,0,0,0,1,0
35691,40.766420000000004,-73.91637,125,3,4,0,0,0,0,1,0,1,0,0
35692,40.68701,-73.98495,70,1,38,47,0,1,0,0,0,0,1,0
35693,40.73917,-73.99412,154,4,7,0,0,0,1,0,0,1,0,0
35694,40.80952,-73.93005,28,1,17,83,1,0,0,0,0,0,0,1
35695,40.73151,-74.00528,1500,4,17,32,0,0,1,0,0,1,0,0
35696,40.715509999999995,-73.96056999999999,95,1,9,0,0,1,0,0,0,0,1,0
35697,40.809940000000005,-73.93061,28,1,29,89,1,0,0,0,0,0,0,1
35698,40.6866,-73.9532,75,3,7,0,0,1,0,0,0,0,1,0
35699,40.80977,-73.93038,28,1,16,0,1,0,0,0,0,0,0,1
35700,40.710190000000004,-73.95684,125,5,2,0,0,1,0,0,0,1,0,0
35701,40.66509,-73.75863000000001,180,1,0,179,0,0,0,1,0,0,1,0
35702,40.68013,-73.74734000000001,180,1,3,180,0,0,0,1,0,0,1,0
35703,40.66556,-73.75735,200,1,2,179,0,0,0,1,0,0,1,0
35704,40.705999999999996,-74.0077,115,4,6,0,0,0,1,0,0,0,1,0
35705,40.727740000000004,-74.00326,135,2,17,0,0,0,1,0,0,0,1,0
35706,40.699870000000004,-73.91821,69,1,28,36,0,1,0,0,0,0,1,0
35707,40.67695,-73.79045,99,1,96,31,0,0,0,1,0,1,0,0
35708,40.70602,-73.90485,80,5,2,0,0,0,0,1,0,1,0,0
35709,40.70685,-73.94796,150,10,1,0,0,1,0,0,0,1,0,0
35710,40.76054,-73.96425,75,5,0,72,0,0,1,0,0,0,1,0
35711,40.69153,-73.77667,150,2,23,175,0,0,0,1,0,1,0,0
35712,40.75655,-73.93001,134,2,9,163,0,0,0,1,0,1,0,0
35713,40.7563,-73.92971,134,2,8,144,0,0,0,1,0,1,0,0
35714,40.68757,-73.92923,145,3,14,0,0,1,0,0,0,1,0,0
35715,40.83385,-73.94013000000001,189,3,45,180,0,0,1,0,0,1,0,0
35716,40.73389,-73.98016,120,3,3,0,0,0,1,0,0,0,1,0
35717,40.777390000000004,-73.90805,65,4,16,23,0,0,0,1,0,0,1,0
35718,40.7699,-73.91156,280,1,33,294,0,0,0,1,0,1,0,0
35719,40.72803,-73.97961,100,1,1,0,0,0,1,0,0,0,1,0
35720,40.743159999999996,-73.87285,40,29,2,1,0,0,0,1,0,0,1,0
35721,40.74389,-73.98033000000001,120,2,32,264,0,0,1,0,0,0,1,0
35722,40.743809999999996,-73.97909,130,2,45,277,0,0,1,0,0,0,1,0
35723,40.800940000000004,-73.96163,180,1,43,24,0,0,1,0,0,1,0,0
35724,40.81072,-73.92031,55,1,32,76,1,0,0,0,0,0,1,0
35725,40.73403,-73.95746,175,4,35,69,0,1,0,0,0,1,0,0
35726,40.84067,-73.93602,36,28,4,284,0,0,1,0,0,0,1,0
35727,40.75436,-73.88534,50,3,1,155,0,0,0,1,0,0,1,0
35728,40.7436,-73.98122,165,1,4,0,0,0,1,0,0,1,0,0
35729,40.77619,-73.95325,90,3,5,56,0,0,1,0,0,0,1,0
35730,40.74403,-73.92147,65,2,64,6,0,0,0,1,0,0,1,0
35731,40.71544,-73.96073,175,3,12,54,0,1,0,0,0,1,0,0
35732,40.75928,-73.98634,110,2,46,38,0,0,1,0,0,0,1,0
35733,40.72907,-73.98388,195,7,0,295,0,0,1,0,0,1,0,0
35734,40.76615,-73.95662,300,5,8,82,0,0,1,0,0,1,0,0
35735,40.74138,-73.99729,175,30,1,342,0,0,1,0,0,1,0,0
35736,40.76115,-73.88239,150,1,73,78,0,0,0,1,0,1,0,0
35737,40.68033,-73.77753,100,1,45,76,0,0,0,1,0,1,0,0
35738,40.72124,-73.99425,68,1,28,21,0,0,1,0,0,0,1,0
35739,40.769420000000004,-73.99163,120,1,38,16,0,0,1,0,0,0,1,0
35740,40.664390000000004,-73.98904,99,3,3,1,0,1,0,0,0,1,0,0
35741,40.68892,-73.83834,110,1,0,363,0,0,0,1,0,0,1,0
35742,40.683820000000004,-73.8796,110,2,29,63,0,1,0,0,0,1,0,0
35743,40.75952,-73.98368,84,1,25,257,0,0,1,0,0,1,0,0
35744,40.67887,-73.79243000000001,60,2,11,157,0,0,0,1,0,0,1,0
35745,40.77089,-73.93036,100,1,3,0,0,0,0,1,0,0,1,0
35746,40.69238,-73.90361,65,2,24,351,0,1,0,0,0,0,1,0
35747,40.7442,-73.97355,174,29,0,311,0,0,1,0,0,1,0,0
35748,40.690979999999996,-73.90509,65,2,22,348,0,1,0,0,0,0,1,0
35749,40.691590000000005,-73.90399000000001,65,2,30,359,0,1,0,0,0,0,1,0
35750,40.695440000000005,-73.77663000000001,50,1,81,232,0,0,0,1,0,0,1,0
35751,40.80737,-73.95055,70,30,4,340,0,0,1,0,0,0,1,0
35752,40.82332,-73.93979,120,1,7,89,0,0,1,0,0,0,1,0
35753,40.71447,-73.95195,70,14,2,18,0,1,0,0,0,0,1,0
35754,40.70507,-73.80424000000001,225,1,1,364,0,0,0,1,0,0,1,0
35755,40.685190000000006,-73.98653,70,1,51,55,0,1,0,0,0,0,1,0
35756,40.75378,-73.8862,45,3,3,132,0,0,0,1,0,0,1,0
35757,40.79388,-73.94594000000001,105,1,33,26,0,0,1,0,0,0,1,0
35758,40.68227,-73.96486,175,2,9,17,0,1,0,0,0,0,1,0
35759,40.68528,-73.98634,98,1,9,25,0,1,0,0,0,0,1,0
35760,40.745129999999996,-73.87236999999999,33,30,0,0,0,0,0,1,0,0,1,0
35761,40.85536,-73.90241999999999,55,1,3,83,1,0,0,0,0,0,0,1
35762,40.73941,-73.99776999999999,110,7,4,0,0,0,1,0,0,1,0,0
35763,40.684670000000004,-73.91341,55,2,7,36,0,1,0,0,0,0,1,0
35764,40.6925,-73.94872,95,2,39,26,0,1,0,0,0,1,0,0
35765,40.804390000000005,-73.96393,130,4,37,38,0,0,1,0,0,0,1,0
35766,40.74707,-73.9235,80,30,3,109,0,0,0,1,0,1,0,0
35767,40.67865,-73.89241,100,1,9,330,0,1,0,0,0,0,1,0
35768,40.70568,-73.94282,70,10,2,0,0,1,0,0,0,0,1,0
35769,40.6934,-73.8951,160,2,12,361,0,0,0,1,0,1,0,0
35770,40.696329999999996,-73.97215,85,5,29,240,0,1,0,0,0,0,1,0
35771,40.729459999999996,-73.88054,45,2,4,324,0,0,0,1,0,0,1,0
35772,40.712720000000004,-73.94104,71,1,8,0,0,1,0,0,0,0,1,0
35773,40.75651,-73.93441,170,3,31,238,0,0,0,1,0,1,0,0
35774,40.738620000000004,-73.80808,65,1,2,90,0,0,0,1,0,0,1,0
35775,40.73825,-73.92387,65,2,19,356,0,0,0,1,0,0,1,0
35776,40.78105,-73.91435,100,1,27,36,0,0,0,1,0,1,0,0
35777,40.71451,-73.95068,70,5,0,0,0,1,0,0,0,0,1,0
35778,40.776990000000005,-73.91354,95,1,0,177,0,0,0,1,0,0,1,0
35779,40.75224,-73.96526,449,3,23,326,0,0,1,0,0,1,0,0
35780,40.69898,-73.75518000000001,50,1,51,358,0,0,0,1,0,0,1,0
35781,40.72664,-73.89294,150,2,19,309,0,0,0,1,0,1,0,0
35782,40.68104,-73.93776,101,2,37,170,0,1,0,0,0,1,0,0
35783,40.77882,-73.90935,69,2,2,74,0,0,0,1,0,0,1,0
35784,40.719590000000004,-73.78849,57,1,6,65,0,0,0,1,0,0,1,0
35785,40.67895,-73.93641,190,3,11,179,0,1,0,0,0,1,0,0
35786,40.73659,-74.00495,325,3,8,83,0,0,1,0,0,1,0,0
35787,40.70498,-74.00992,200,1,8,0,0,0,1,0,0,1,0,0
35788,40.72749,-73.98994,250,1,2,63,0,0,1,0,0,1,0,0
35789,40.62301,-74.16558,71,4,7,0,0,0,0,0,1,1,0,0
35790,40.71801,-73.95573,190,4,2,4,0,1,0,0,0,1,0,0
35791,40.798759999999994,-73.96053,109,3,2,0,0,0,1,0,0,0,1,0
35792,40.70023,-73.92487,35,1,5,0,0,1,0,0,0,0,1,0
35793,40.59448,-74.16388,40,10,0,89,0,0,0,0,1,0,1,0
35794,40.77878,-73.95694,130,1,15,0,0,0,1,0,0,0,1,0
35795,40.77016,-73.95631999999999,149,2,32,75,0,0,1,0,0,0,1,0
35796,40.659290000000006,-73.99441,59,2,26,173,0,1,0,0,0,1,0,0
35797,40.729620000000004,-73.88053000000001,45,2,3,324,0,0,0,1,0,0,1,0
35798,40.70552,-73.91476,70,1,39,74,0,0,0,1,0,0,1,0
35799,40.76296,-73.92571,75,2,4,164,0,0,0,1,0,0,1,0
35800,40.68588,-73.76315,120,2,31,57,0,0,0,1,0,0,1,0
35801,40.73117,-74.00232,126,2,1,15,0,0,1,0,0,0,1,0
35802,40.71567,-73.95831,207,2,28,271,0,1,0,0,0,1,0,0
35803,40.716229999999996,-73.94328,70,1,30,8,0,1,0,0,0,0,1,0
35804,40.73587,-73.92027,90,1,11,319,0,0,0,1,0,0,1,0
35805,40.70454,-73.7656,64,1,32,259,0,0,0,1,0,1,0,0
35806,40.726240000000004,-73.94285,40,2,24,95,0,1,0,0,0,0,1,0
35807,40.73655,-73.87892,300,2,29,298,0,0,0,1,0,1,0,0
35808,40.7708,-73.92685999999999,55,30,19,184,0,0,0,1,0,0,1,0
35809,40.72345,-73.99943,800,2,36,90,0,0,1,0,0,1,0,0
35810,40.76466,-73.92730999999999,120,1,1,362,0,0,0,1,0,0,1,0
35811,40.63662,-73.97612,66,30,1,74,0,1,0,0,0,0,1,0
35812,40.747209999999995,-73.97398000000001,100,1,12,58,0,0,1,0,0,0,1,0
35813,40.74345,-73.87901,38,30,2,247,0,0,0,1,0,0,1,0
35814,40.67864,-74.00546,750,1,6,179,0,1,0,0,0,1,0,0
35815,40.72617,-73.98869,225,3,0,0,0,0,1,0,0,1,0,0
35816,40.71736,-73.95361,99,3,13,221,0,1,0,0,0,0,1,0
35817,40.72015,-73.96403000000001,110,3,18,234,0,1,0,0,0,0,1,0
35818,40.71821,-73.98914,225,30,2,188,0,0,1,0,0,1,0,0
35819,40.54312,-74.17388000000001,41,2,7,0,0,0,0,0,1,0,1,0
35820,40.63813,-73.96592,120,5,3,231,0,1,0,0,0,1,0,0
35821,40.88688,-73.85848,37,1,14,332,1,0,0,0,0,0,1,0
35822,40.709990000000005,-74.01100000000001,179,7,9,349,0,0,1,0,0,0,1,0
35823,40.73773,-73.92227,75,2,15,342,0,0,0,1,0,0,1,0
35824,40.70859,-73.94296999999999,63,3,8,0,0,1,0,0,0,0,1,0
35825,40.73939,-73.92308,65,2,13,341,0,0,0,1,0,0,1,0
35826,40.64689,-74.01401,55,1,31,361,0,1,0,0,0,0,1,0
35827,40.69379,-73.97111,67,1,36,329,0,1,0,0,0,0,1,0
35828,40.724470000000004,-73.98821,255,3,6,0,0,0,1,0,0,1,0,0
35829,40.73894,-73.92288,65,2,26,355,0,0,0,1,0,0,1,0
35830,40.812490000000004,-73.94957,325,2,2,0,0,0,1,0,0,1,0,0
35831,40.75282,-73.96688,389,3,8,339,0,0,1,0,0,1,0,0
35832,40.65518,-73.95664000000001,40,20,7,34,0,1,0,0,0,0,1,0
35833,40.757259999999995,-73.92811999999999,44,1,49,52,0,0,0,1,0,0,1,0
35834,40.6569,-73.95728000000001,40,1,2,37,0,1,0,0,0,0,1,0
35835,40.6692,-73.95054,785,3,0,226,0,1,0,0,0,1,0,0
35836,40.72615,-74.00325,285,4,1,7,0,0,1,0,0,1,0,0
35837,40.7404,-73.99485,200,3,21,42,0,0,1,0,0,1,0,0
35838,40.6816,-73.93281999999999,75,5,4,0,0,1,0,0,0,1,0,0
35839,40.7557,-73.99337,230,2,6,4,0,0,1,0,0,1,0,0
35840,40.682790000000004,-73.94805,80,7,4,14,0,1,0,0,0,1,0,0
35841,40.75417,-73.99578000000001,99,7,5,352,0,0,1,0,0,0,1,0
35842,40.64314,-73.99221,30,5,7,365,0,1,0,0,0,0,0,1
35843,40.70807,-73.95681,145,4,5,1,0,1,0,0,0,1,0,0
35844,40.684709999999995,-73.93763,150,4,9,132,0,1,0,0,0,1,0,0
35845,40.70762,-73.74365999999999,41,1,38,163,0,0,0,1,0,0,1,0
35846,40.67743,-73.84940999999999,65,1,5,334,0,0,0,1,0,0,1,0
35847,40.81465,-73.94265,150,1,40,66,0,0,1,0,0,0,1,0
35848,40.74197,-73.98012,145,7,2,0,0,0,1,0,0,1,0,0
35849,40.69585,-73.93335,50,2,3,0,0,1,0,0,0,0,1,0
35850,40.67918,-74.00568,185,3,16,0,0,1,0,0,0,1,0,0
35851,40.73591,-73.90013,65,2,4,254,0,0,0,1,0,0,1,0
35852,40.81214,-73.96488000000001,150,2,2,0,0,0,1,0,0,1,0,0
35853,40.7359,-73.9187,260,1,15,267,0,0,0,1,0,1,0,0
35854,40.76976,-73.94955999999999,125,2,17,70,0,0,1,0,0,1,0,0
35855,40.78471,-73.9716,199,1,86,22,0,0,1,0,0,1,0,0
35856,40.82228,-73.92783,45,1,28,161,1,0,0,0,0,0,1,0
35857,40.6211,-73.92651,37,2,28,38,0,1,0,0,0,0,1,0
35858,40.751509999999996,-73.99725,500,3,9,357,0,0,1,0,0,1,0,0
35859,40.76102,-73.98676999999999,100,1,51,169,0,0,1,0,0,0,1,0
35860,40.71624,-73.99995,100,2,35,6,0,0,1,0,0,0,1,0
35861,40.83088,-73.86492,42,2,23,109,1,0,0,0,0,0,1,0
35862,40.84241,-73.94086999999999,65,30,0,295,0,0,1,0,0,1,0,0
35863,40.69488,-73.94983,85,1,44,208,0,1,0,0,0,1,0,0
35864,40.85267,-73.88627,50,2,51,325,1,0,0,0,0,0,1,0
35865,40.74734,-73.98049,575,2,40,46,0,0,1,0,0,1,0,0
35866,40.675959999999996,-73.93200999999999,85,1,9,173,0,1,0,0,0,0,1,0
35867,40.68517,-73.91736,60,4,0,0,0,1,0,0,0,0,1,0
35868,40.60484,-73.76871,52,30,0,312,0,0,0,1,0,0,1,0
35869,40.74301,-73.89458,50,30,2,269,0,0,0,1,0,0,1,0
35870,40.7551,-73.96507,385,30,0,364,0,0,1,0,0,1,0,0
35871,40.74113,-73.90118000000001,166,4,31,280,0,0,0,1,0,1,0,0
35872,40.73892,-73.92397,39,2,18,344,0,0,0,1,0,0,0,1
35873,40.770540000000004,-73.99305,97,2,1,8,0,0,1,0,0,1,0,0
35874,40.69357,-73.94971,200,1,3,0,0,1,0,0,0,1,0,0
35875,40.68618,-73.94367,155,2,12,0,0,1,0,0,0,1,0,0
35876,40.71671,-73.95064,220,4,3,16,0,1,0,0,0,1,0,0
35877,40.70985,-73.96435,75,4,3,0,0,1,0,0,0,0,1,0
35878,40.69482,-73.92493,140,30,0,330,0,1,0,0,0,1,0,0
35879,40.66595,-73.97973,195,4,22,67,0,1,0,0,0,1,0,0
35880,40.67205,-73.94853,125,3,25,139,0,1,0,0,0,1,0,0
35881,40.75249,-73.90041,45,1,53,45,0,0,0,1,0,0,1,0
35882,40.76534,-73.98096,425,1,4,0,0,0,1,0,0,0,1,0
35883,40.67001,-73.88339,90,1,34,122,0,1,0,0,0,1,0,0
35884,40.70803,-73.96141999999999,95,1,6,0,0,1,0,0,0,0,1,0
35885,40.77953,-73.98421,100,2,17,18,0,0,1,0,0,1,0,0
35886,40.76932,-73.90113000000001,100,3,14,0,0,0,0,1,0,0,1,0
35887,40.65209,-73.97376,50,14,0,174,0,1,0,0,0,0,1,0
35888,40.66148,-73.93408000000001,89,1,1,365,0,1,0,0,0,0,1,0
35889,40.71859,-73.95201999999999,400,3,25,30,0,1,0,0,0,1,0,0
35890,40.72381,-74.00183,403,4,4,0,0,0,1,0,0,1,0,0
35891,40.80014,-73.96039,325,4,17,319,0,0,1,0,0,1,0,0
35892,40.81232,-73.90299,100,3,0,364,1,0,0,0,0,0,1,0
35893,40.77902,-73.98709000000001,135,10,13,7,0,0,1,0,0,1,0,0
35894,40.83739,-73.91118,26,1,20,3,1,0,0,0,0,0,1,0
35895,40.63848,-73.96571999999999,330,3,2,18,0,1,0,0,0,1,0,0
35896,40.76825,-73.98743,200,3,8,332,0,0,1,0,0,0,1,0
35897,40.69105,-73.93723,139,1,8,118,0,1,0,0,0,1,0,0
35898,40.70898,-73.94116,50,2,9,4,0,1,0,0,0,0,1,0
35899,40.68077,-73.98983,125,2,2,0,0,1,0,0,0,1,0,0
35900,40.76088,-73.98971,350,30,1,331,0,0,1,0,0,1,0,0
35901,40.6757,-73.88925,175,3,22,285,0,1,0,0,0,1,0,0
35902,40.765390000000004,-73.98329,169,30,0,362,0,0,1,0,0,1,0,0
35903,40.72032,-73.94561,130,7,2,212,0,1,0,0,0,0,1,0
35904,40.82778,-73.94995,150,2,7,0,0,0,1,0,0,1,0,0
35905,40.69062,-73.92265,120,2,10,4,0,1,0,0,0,1,0,0
35906,40.71528,-73.94331,150,2,14,2,0,1,0,0,0,1,0,0
35907,40.68036,-73.99247,180,3,4,5,0,1,0,0,0,1,0,0
35908,40.71601,-73.93961999999999,105,1,71,55,0,1,0,0,0,0,1,0
35909,40.69855,-73.91394,63,3,2,365,0,1,0,0,0,0,1,0
35910,40.76542,-73.98754,300,1,61,154,0,0,1,0,0,1,0,0
35911,40.71543,-73.95421,70,2,4,0,0,1,0,0,0,1,0,0
35912,40.73826,-73.98028000000001,250,2,2,0,0,0,1,0,0,1,0,0
35913,40.83988,-73.86978,300,1,0,365,1,0,0,0,0,1,0,0
35914,40.69939,-73.9158,43,3,5,179,0,1,0,0,0,0,1,0
35915,40.64465,-73.99078,40,1,36,63,0,1,0,0,0,0,1,0
35916,40.76485,-73.98525,471,3,1,188,0,0,1,0,0,1,0,0
35917,40.66676,-73.87420999999999,40,3,9,180,0,1,0,0,0,0,1,0
35918,40.821459999999995,-73.94598,50,1,0,0,0,0,1,0,0,0,1,0
35919,40.74474,-73.90314000000001,47,30,0,1,0,0,0,1,0,0,1,0
35920,40.771409999999996,-73.95658,1000,4,16,66,0,0,1,0,0,1,0,0
35921,40.67881,-73.96888,94,2,8,0,0,1,0,0,0,1,0,0
35922,40.68269,-73.89223,750,1,6,365,0,1,0,0,0,1,0,0
35923,40.67623,-73.91144,69,1,11,0,0,1,0,0,0,0,1,0
35924,40.76214,-73.92148,150,6,1,0,0,0,0,1,0,1,0,0
35925,40.680620000000005,-73.91251,80,5,12,354,0,1,0,0,0,0,1,0
35926,40.75306,-73.96661999999999,399,3,13,229,0,0,1,0,0,1,0,0
35927,40.80212,-73.95732,95,2,5,90,0,0,1,0,0,0,1,0
35928,40.731759999999994,-73.95525,52,1,32,0,0,1,0,0,0,1,0,0
35929,40.71908,-73.99766,150,4,3,179,0,0,1,0,0,1,0,0
35930,40.72415,-73.72800000000001,65,3,10,89,0,0,0,1,0,0,1,0
35931,40.70665,-73.94554000000001,60,7,5,0,0,1,0,0,0,0,1,0
35932,40.7372,-73.92586,55,2,19,138,0,0,0,1,0,0,1,0
35933,40.73829,-73.9274,49,3,14,106,0,0,0,1,0,0,1,0
35934,40.74299,-73.99436,377,29,0,302,0,0,1,0,0,1,0,0
35935,40.7425,-73.99427,249,29,1,220,0,0,1,0,0,1,0,0
35936,40.80256,-73.95581,100,2,11,90,0,0,1,0,0,0,1,0
35937,40.6909,-73.93737,60,3,17,340,0,1,0,0,0,0,1,0
35938,40.64667,-74.01416,59,1,36,352,0,1,0,0,0,0,1,0
35939,40.73819,-73.81007,65,1,2,90,0,0,0,1,0,0,1,0
35940,40.71969,-73.96427,120,1,23,37,0,1,0,0,0,0,1,0
35941,40.67974,-73.88374,45,1,8,57,0,1,0,0,0,0,1,0
35942,40.804590000000005,-73.9558,150,5,33,58,0,0,1,0,0,0,1,0
35943,40.76538,-73.98779,90,1,11,169,0,0,1,0,0,0,0,1
35944,40.68803,-73.973,140,2,8,14,0,1,0,0,0,1,0,0
35945,40.70543,-73.91935,50,6,1,0,0,1,0,0,0,0,1,0
35946,40.82306,-73.94046,70,1,46,66,0,0,1,0,0,0,1,0
35947,40.70037,-73.92408,90,5,4,0,0,1,0,0,0,1,0,0
35948,40.763090000000005,-73.99154,125,1,10,0,0,0,1,0,0,0,1,0
35949,40.58862,-73.81276,150,2,14,97,0,0,0,1,0,1,0,0
35950,40.739540000000005,-73.98185,150,2,2,45,0,0,1,0,0,0,1,0
35951,40.7855,-73.97584,98,2,7,0,0,0,1,0,0,0,1,0
35952,40.74844,-73.97344,120,1,36,180,0,0,1,0,0,0,1,0
35953,40.70473,-73.92662,100,4,17,0,0,1,0,0,0,1,0,0
35954,40.67347,-73.95833,110,2,9,15,0,1,0,0,0,1,0,0
35955,40.82195,-73.9368,250,1,36,301,0,0,1,0,0,1,0,0
35956,40.69316,-73.90445,65,2,29,348,0,1,0,0,0,0,1,0
35957,40.69198,-73.9038,65,2,26,349,0,1,0,0,0,0,1,0
35958,40.693259999999995,-73.90431,50,2,22,362,0,1,0,0,0,0,1,0
35959,40.69256,-73.90456999999999,65,2,26,362,0,1,0,0,0,0,1,0
35960,40.74909,-73.90915,35,2,21,16,0,0,0,1,0,0,1,0
35961,40.67111,-73.87083,160,2,22,48,0,1,0,0,0,1,0,0
35962,40.85362,-73.85011,65,5,0,365,1,0,0,0,0,0,1,0
35963,40.82445,-73.95218,200,2,21,38,0,0,1,0,0,0,1,0
35964,40.85105,-73.86049,60,2,20,208,1,0,0,0,0,1,0,0
35965,40.72749,-73.95217,53,5,1,11,0,1,0,0,0,0,1,0
35966,40.739979999999996,-73.92143,38,30,2,201,0,0,0,1,0,0,1,0
35967,40.73128,-73.95358,99,1,11,0,0,1,0,0,0,0,1,0
35968,40.67814,-73.95291999999999,149,1,0,363,0,1,0,0,0,0,0,1
35969,40.773990000000005,-73.97861,140,30,0,0,0,0,1,0,0,0,1,0
35970,40.671890000000005,-73.77769,65,2,40,123,0,0,0,1,0,1,0,0
35971,40.683,-73.93669,110,28,1,156,0,1,0,0,0,1,0,0
35972,40.6909,-73.92662,140,3,18,134,0,1,0,0,0,1,0,0
35973,40.74933,-73.76821,175,3,1,112,0,0,0,1,0,1,0,0
35974,40.683009999999996,-73.93656999999999,115,28,2,212,0,1,0,0,0,1,0,0
35975,40.76435,-73.9875,199,2,35,200,0,0,1,0,0,1,0,0
35976,40.774809999999995,-73.95558,60,1,48,8,0,0,1,0,0,0,1,0
35977,40.69164,-73.99055,50,1,5,0,0,1,0,0,0,0,1,0
35978,40.72977,-73.98529,78,2,1,38,0,0,1,0,0,0,1,0
35979,40.66089,-73.9625,70,1,5,37,0,1,0,0,0,0,1,0
35980,40.72493,-73.93975999999999,120,4,0,49,0,1,0,0,0,0,1,0
35981,40.66018,-73.86607,125,1,3,281,0,1,0,0,0,0,1,0
35982,40.71987,-73.79816,35,2,30,233,0,0,0,1,0,0,1,0
35983,40.76533,-73.87873,54,3,27,35,0,0,0,1,0,0,1,0
35984,40.74523,-73.94973,175,4,1,39,0,0,0,1,0,0,1,0
35985,40.72503,-73.99252,500,5,1,362,0,0,1,0,0,1,0,0
35986,40.740559999999995,-73.86446,25,2,15,330,0,0,0,1,0,0,0,1
35987,40.73888,-73.86618,26,2,21,352,0,0,0,1,0,0,0,1
35988,40.60106,-73.75154,63,1,11,129,0,0,0,1,0,1,0,0
35989,40.79012,-73.96896,127,3,14,0,0,0,1,0,0,1,0,0
35990,40.73245,-73.98535,300,30,0,180,0,0,1,0,0,1,0,0
35991,40.74716,-73.98454,225,29,1,332,0,0,1,0,0,1,0,0
35992,40.74653,-73.98481,209,29,0,250,0,0,1,0,0,1,0,0
35993,40.65012,-74.00603000000001,60,1,20,162,0,1,0,0,0,0,1,0
35994,40.66209,-73.98671,47,1,4,362,0,1,0,0,0,0,1,0
35995,40.68892,-73.97329,195,3,1,0,0,1,0,0,0,1,0,0
35996,40.74536,-73.97506,355,2,13,308,0,0,1,0,0,0,1,0
35997,40.75011,-73.89113,70,1,2,365,0,0,0,1,0,0,0,1
35998,40.69313,-73.95533,39,1,13,365,0,1,0,0,0,0,0,1
35999,40.74951,-73.89378,35,30,2,32,0,0,0,1,0,0,1,0
36000,40.69238,-73.95724,39,2,6,343,0,1,0,0,0,0,0,1
36001,40.74584,-73.98474,237,29,0,365,0,0,1,0,0,1,0,0
36002,40.82718,-73.90241,90,2,58,301,1,0,0,0,0,1,0,0
36003,40.74712,-73.98461,254,29,0,291,0,0,1,0,0,1,0,0
36004,40.69232,-73.95654,39,3,13,359,0,1,0,0,0,0,0,1
36005,40.69245,-73.95657,39,1,13,365,0,1,0,0,0,0,0,1
36006,40.78581,-73.97179,165,1,8,87,0,0,1,0,0,1,0,0
36007,40.70279,-73.90601,45,30,4,248,0,0,0,1,0,0,1,0
36008,40.61088,-74.07327,200,5,8,244,0,0,0,0,1,1,0,0
36009,40.68987,-73.94484,80,4,1,325,0,1,0,0,0,0,1,0
36010,40.68003,-73.91181,65,3,17,365,0,1,0,0,0,0,1,0
36011,40.76677,-73.91315,70,4,6,63,0,0,0,1,0,0,1,0
36012,40.82253,-73.95525,53,8,37,299,0,0,1,0,0,0,1,0
36013,40.8289,-73.86219,87,1,54,326,1,0,0,0,0,1,0,0
36014,40.65167,-74.00624,50,1,22,169,0,1,0,0,0,0,1,0
36015,40.65135,-74.00487,55,1,18,161,0,1,0,0,0,0,1,0
36016,40.72707,-73.9853,240,3,2,0,0,0,1,0,0,1,0,0
36017,40.71638,-74.00419000000001,120,5,5,25,0,0,1,0,0,0,1,0
36018,40.75091,-73.87818,225,2,38,49,0,0,0,1,0,1,0,0
36019,40.82714,-73.93888000000001,89,3,15,179,0,0,1,0,0,0,1,0
36020,40.694390000000006,-73.97319,65,1,90,254,0,1,0,0,0,0,1,0
36021,40.6676,-73.90954,75,2,33,20,0,1,0,0,0,0,1,0
36022,40.69845,-73.93609000000001,108,1,79,46,0,1,0,0,0,1,0,0
36023,40.74942,-73.93658,75,1,8,3,0,0,0,1,0,0,1,0
36024,40.76357,-73.98906,150,2,31,124,0,0,1,0,0,0,1,0
36025,40.76708,-73.92451,60,30,0,215,0,0,0,1,0,0,1,0
36026,40.72296,-73.98184,150,2,28,0,0,0,1,0,0,0,1,0
36027,40.6843,-73.91985,89,3,47,23,0,1,0,0,0,1,0,0
36028,40.71672,-73.95484,180,2,3,0,0,1,0,0,0,1,0,0
36029,40.747040000000005,-73.97355999999999,250,30,0,92,0,0,1,0,0,1,0,0
